,Pos,FG,FGA,FG_per,3P,3PA,3P_per,2P,2PA,2P_per,eFG_per,FT,FTA,FT_per,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
5888,C,2.918918918918919,6.810810810810811,1.4302702702702703,0.08991184248817634,0.5444291394371789,0.16514884302689162,3.003567567567568,6.810810810810811,0.441,0.441,2.1113513513513484,3.2432432432432434,0.650999999999999,2.918918918918919,3.8918918918918917,6.810810810810811,2.27027027027027,0.6486486486486487,0.32432432432432434,1.6216216216216217,5.837837837837838,8.108108108108109
5368,SG,3.951219512195122,10.756097560975611,0.8231707317073171,0.7219756097560976,2.853658536585366,0.253,3.3269268292682925,7.902439024390244,0.421,0.41,1.7846341463414634,2.1951219512195124,0.813,0.4390243902439025,3.2926829268292686,3.731707317073171,4.170731707317073,1.0975609756097562,0.0,2.1951219512195124,3.731707317073171,10.756097560975611
5218,PG,4.585987261146497,10.203821656050957,0.5228025477707007,3.1698343949044587,7.337579617834395,0.432,1.481847133757962,2.8662420382165608,0.517,0.611,0.9068789808917186,1.1464968152866242,0.790999999999999,0.22929936305732485,2.980891719745223,3.210191082802548,4.929936305732483,0.5732484076433121,0.11464968152866242,1.375796178343949,1.7197452229299364,13.29936305732484
140,PG,2.778947368421053,9.094736842105263,0.3814736842105263,0.6207157894736842,2.2736842105263158,0.273,2.0954526315789472,6.694736842105263,0.313,0.337,1.051578947368418,3.1578947368421053,0.332999999999999,0.8842105263157894,3.1578947368421053,4.042105263157895,9.094736842105263,1.263157894736842,0.0,3.789473684210526,3.4105263157894736,7.2
8796,C,4.363636363636363,9.6,0.9774545454545434,0.08991184248817634,0.5444291394371789,0.16514884302689162,4.30079999999999,9.6,0.447999999999999,0.447999999999999,3.3126545454545453,4.581818181818182,0.723,2.8363636363636364,5.236363636363635,8.072727272727274,0.6545454545454544,0.8727272727272728,3.272727272727273,2.1818181818181817,5.672727272727273,12.0
10259,PG,3.4,9.2,0.369,0.968999999999997,3.0,0.322999999999999,2.4633,6.3,0.391,0.421,2.0677000000000003,3.1,0.667,1.4,2.7,4.1,9.1,2.0,0.4,3.0,1.8999999999999997,9.9
12628,PF,4.840336134453781,9.378151260504202,1.5126050420168067,0.4177578103701632,1.7779812256309282,0.234961879432624,4.689075630252101,9.378151260504202,0.5,0.5,2.8927058823529372,4.235294117647059,0.682999999999999,2.4201680672268906,5.747899159663865,8.168067226890756,1.5126050420168067,0.9075630252100839,0.6050420168067226,1.8151260504201678,3.6302521008403357,12.403361344537814
3031,SF,3.272727272727273,9.818181818181818,0.3632727272727273,2.179636363636364,6.545454545454546,0.333,1.089818181818182,3.272727272727273,0.333,0.444,1.0909090909090908,2.1818181818181817,0.5,2.1818181818181817,4.363636363636363,6.545454545454546,1.0909090909090908,0.0,0.0,1.0909090909090908,1.0909090909090908,9.818181818181818
6849,C,3.3488372093023253,6.697674418604651,1.384186046511628,0.08991184248817634,0.5444291394371789,0.16514884302689162,3.3220465116279065,6.697674418604651,0.496,0.496,1.4826976744186047,3.0697674418604652,0.483,4.186046511627906,6.976744186046512,11.162790697674419,1.1162790697674418,0.5581395348837209,1.3953488372093024,1.6744186046511627,6.1395348837209305,8.093023255813952
12032,PF,4.465116279069767,8.930232558139535,1.389767441860465,0.046604651162790424,0.27906976744186046,0.166999999999999,4.3774883720930235,8.651162790697676,0.506,0.5,2.093023255813953,3.3488372093023253,0.625,3.9069767441860463,4.186046511627906,8.093023255813952,2.2325581395348837,0.8372093023255813,1.6744186046511627,1.3953488372093024,4.7441860465116275,10.883720930232558
4506,C,5.67032967032967,11.208791208791208,0.6672527472527473,0.0,0.5444291394371789,0.0,5.682857142857142,11.208791208791208,0.507,0.506,1.5483956043956042,2.505494505494505,0.618,4.21978021978022,8.307692307692307,12.527472527472527,1.5824175824175821,0.923076923076923,3.692307692307692,1.5824175824175821,4.351648351648351,12.923076923076923
1619,C,4.348993288590604,7.731543624161074,1.3433557046979867,0.0,0.5444291394371789,0.0,4.337395973154363,7.731543624161074,0.561,0.556,2.887489932885906,4.10738255033557,0.703,4.348993288590604,5.557046979865771,9.906040268456374,1.691275167785235,1.2080536912751678,1.2080536912751678,3.1409395973154366,7.248322147651007,11.59731543624161
10955,PF,2.8623853211009176,5.614678899082568,0.5548623853211008,0.4177578103701632,1.7779812256309282,0.234961879432624,2.8297981651376145,5.614678899082568,0.504,0.504,1.8155229357798162,2.5321100917431187,0.717,4.7339449541284395,7.376146788990826,12.110091743119265,0.9908256880733943,1.1009174311926604,0.7706422018348623,1.4311926605504588,3.0825688073394493,7.48623853211009
6995,SG,6.680412371134021,15.030927835051546,0.8294845360824742,1.8816494845360827,4.824742268041238,0.39,4.837731958762887,10.20618556701031,0.474,0.51,2.651381443298969,3.5257731958762886,0.752,0.5567010309278351,2.7835051546391756,3.3402061855670104,2.041237113402062,1.1134020618556701,0.18556701030927836,1.6701030927835052,2.041237113402062,18.0
698,PG,3.4054054054054057,8.756756756756758,0.6275675675675676,0.9632432432432433,2.918918918918919,0.33,2.4227027027027024,5.837837837837838,0.415,0.441,1.7027027027027026,2.4324324324324325,0.7,0.6486486486486487,2.1081081081081083,2.7567567567567566,5.513513513513513,1.2972972972972974,0.16216216216216217,2.4324324324324325,2.1081081081081083,9.405405405405405
3558,PG,4.842105263157894,11.368421052631579,0.44842105263157894,1.8206315789473682,4.842105263157894,0.376,3.028210526315783,6.526315789473684,0.463999999999999,0.506,2.6573684210526314,3.4736842105263155,0.765,1.2631578947368418,3.0526315789473677,4.31578947368421,7.052631578947368,1.4736842105263157,0.31578947368421045,2.210526315789474,2.9473684210526314,14.210526315789473
5882,SG,8.409448818897639,18.4251968503937,0.428976377952755,1.7878110236220468,5.007874015748031,0.357,6.587905511811023,13.417322834645669,0.491,0.503,5.304566929133858,6.6141732283464565,0.802,1.3228346456692912,4.346456692913385,5.669291338582677,4.535433070866141,0.9448818897637795,0.3779527559055118,2.456692913385827,3.0236220472440944,23.81102362204724
2551,SG,5.0,10.333333333333334,1.6666666666666665,1.2973333333333332,4.666666666666666,0.278,3.8646666666666665,5.666666666666666,0.682,0.563,1.3883333333333332,1.6666666666666665,0.833,0.6666666666666666,3.9999999999999996,4.666666666666666,1.6666666666666665,0.9999999999999999,0.3333333333333333,0.6666666666666666,5.0,12.666666666666664
11112,C,4.077669902912621,8.737864077669903,0.5499029126213592,0.5444291394371789,0.5444291394371789,1.0,4.0606601941747575,8.621359223300972,0.471,0.473,0.7200000000000001,2.330097087378641,0.309,4.427184466019417,5.825242718446602,10.368932038834952,1.0485436893203883,0.46601941747572817,0.6990291262135921,1.1650485436893205,3.611650485436894,8.970873786407767
11191,PF,7.9217603911980445,16.283618581907092,0.4277750611246944,0.08309046454767725,0.7041564792176039,0.118,7.836469437652811,15.579462102689485,0.503,0.488,1.6383960880195563,3.60880195599022,0.453999999999999,3.0806845965770173,8.273838630806846,11.442542787286063,3.60880195599022,1.2322738386308068,1.8484107579462106,3.0806845965770173,3.0806845965770173,17.6039119804401
135,PF,6.474820143884892,12.690647482014388,0.656546762589928,0.01618705035971223,0.12949640287769784,0.125,6.4187482014388495,12.56115107913669,0.511,0.507,3.4003165467625895,4.920863309352518,0.691,4.143884892086331,7.381294964028777,11.525179856115109,1.553956834532374,1.0359712230215827,1.0359712230215827,2.0719424460431655,3.6258992805755392,16.316546762589926
10803,C,3.9069767441860463,8.651162790697676,1.3199999999999998,0.08991184248817634,0.5444291394371789,0.16514884302689162,4.0920000000000005,8.651162790697676,0.473,0.473,1.0509767441860445,1.9534883720930232,0.537999999999999,3.9069767441860463,5.023255813953488,8.930232558139535,1.9534883720930232,0.8372093023255813,1.6744186046511627,2.511627906976744,7.2558139534883725,9.209302325581396
7440,C,6.48341232227488,15.014218009478672,0.7455924170616113,0.028492890995260492,0.17061611374407581,0.166999999999999,6.516341232227488,14.843601895734595,0.439,0.437999999999999,4.704909952606629,6.142180094786729,0.765999999999999,1.3649289099526065,4.436018957345972,5.630331753554501,2.0473933649289098,0.6824644549763033,0.8530805687203791,2.900473933649289,3.4123222748815163,17.91469194312796
3515,PG,4.988764044943821,12.674157303370787,0.5298876404494369,0.40530337078651446,2.4269662921348316,0.166999999999999,4.540449438202248,10.112359550561798,0.449,0.41,4.10561797752809,4.719101123595506,0.87,0.6741573033707865,3.7752808988764044,4.314606741573034,6.067415730337078,1.4831460674157304,0.0,3.5056179775280905,2.5617977528089884,14.561797752808989
2679,PG,5.588447653429602,12.736462093862817,0.5705415162454874,0.39574007220216606,1.9494584837545126,0.203,5.136693140794224,10.657039711191336,0.482,0.455,1.4075090252707578,2.4693140794223822,0.57,1.55956678700361,4.67870036101083,6.108303249097474,9.35740072202166,2.0794223826714804,0.5198555956678701,2.7292418772563183,2.5992779783393503,12.99638989169675
8623,SG,8.736842105263158,18.631578947368418,0.49157894736842106,1.086315789473684,3.157894736842105,0.344,7.576631578947368,15.368421052631579,0.493,0.497,3.1391578947368384,3.8947368421052633,0.805999999999999,1.4736842105263157,3.157894736842105,4.631578947368421,3.4736842105263155,1.1578947368421053,1.0526315789473684,1.789473684210526,2.9473684210526314,21.684210526315788
7726,C,7.425,14.512500000000001,0.5760000000000001,0.0,0.5444291394371789,0.0,7.444912500000001,14.512500000000001,0.513,0.512,5.2272,7.2,0.726,2.6999999999999997,8.1,10.799999999999999,2.025,1.3499999999999999,2.5875,2.3625000000000003,3.4875000000000003,20.025000000000002
10353,SG,6.573913043478262,14.4,1.408695652173913,2.394782608695652,5.634782608695652,0.425,3.9387130434782613,8.45217391304348,0.466,0.535,3.341113043478261,4.069565217391305,0.821,2.5043478260869567,2.817391304347826,5.008695652173913,2.5043478260869567,1.565217391304348,0.6260869565217392,2.1913043478260867,4.069565217391305,18.782608695652176
4291,SG,6.428571428571429,15.171428571428573,1.0825714285714285,2.4662571428571427,5.914285714285714,0.417,4.024542857142857,9.514285714285716,0.423,0.5,3.0924,3.6,0.859,0.7714285714285714,2.0571428571428574,2.5714285714285716,3.342857142857143,1.0285714285714287,0.0,2.5714285714285716,2.314285714285714,18.514285714285712
7310,C,6.000000000000001,12.979591836734693,0.5608163265306111,1.3671428571428572,3.5510204081632653,0.385,4.582285714285714,9.428571428571429,0.486,0.511,3.3134693877551022,4.040816326530613,0.82,2.2040816326530615,6.367346938775511,8.693877551020408,1.959183673469388,0.6122448979591837,1.3469387755102042,2.0816326530612246,3.7959183673469394,16.53061224489796
10105,C,4.254545454545455,9.818181818181818,1.3647272727272726,0.08991184248817634,0.5444291394371789,0.16514884302689162,4.094181818181818,9.818181818181818,0.417,0.417,2.4545454545454546,3.272727272727273,0.75,2.618181818181818,4.909090909090909,7.527272727272727,0.9818181818181817,0.9818181818181817,0.0,1.6363636363636365,4.254545454545455,10.799999999999999
2729,SG,4.8374999999999995,12.825000000000001,0.421875,2.576475,7.425,0.347,2.2409999999999997,5.3999999999999995,0.415,0.476,2.35125,2.8125,0.836,0.7875,3.4875000000000003,4.2749999999999995,5.5125,1.9124999999999999,0.5625,1.9124999999999999,3.0375,14.512500000000001
9135,SG,5.498559077809797,12.138328530259365,0.4699711815561949,1.238109510086455,3.527377521613832,0.351,4.245198847262247,8.610951008645532,0.493,0.503,1.388023054755043,1.763688760806916,0.787,0.7262247838616714,3.423631123919308,4.14985590778098,2.593659942363112,1.5561959654178672,0.5187319884726225,1.2449567723342938,1.8674351585014406,13.590778097982707
10968,C,4.615384615384616,12.461538461538462,0.8561538461538462,0.0,0.23076923076923078,0.0,4.586538461538462,12.23076923076923,0.375,0.371,1.5000000000000002,3.0000000000000004,0.5,2.769230769230769,5.538461538461538,8.307692307692308,1.6153846153846154,0.9230769230769231,0.46153846153846156,3.6923076923076925,5.0769230769230775,10.846153846153847
12472,PF,5.664974619289341,10.598984771573603,0.9667005076142132,0.2149035532994924,0.3654822335025381,0.588,5.382822335025381,10.233502538071066,0.526,0.54,1.3157360406091372,1.6446700507614214,0.8,1.8274111675126905,4.385786802030457,6.213197969543147,2.5583756345177666,0.5482233502538071,0.18274111675126906,1.6446700507614214,4.751269035532996,12.791878172588833
565,PG,5.217391304347826,12.695652173913045,0.7147826086956521,2.289913043478255,5.739130434782608,0.398999999999999,2.928695652173913,6.956521739130435,0.421,0.502,2.3596521739130436,2.7826086956521743,0.848,0.6956521739130436,3.304347826086956,4.0,4.521739130434783,1.9130434782608696,0.1739130434782609,1.7391304347826086,3.652173913043479,15.130434782608695
11322,C,6.070588235294117,12.84705882352941,0.6607058823529397,0.18129490343258003,0.5444291394371789,0.332999999999999,6.012423529411751,12.84705882352941,0.467999999999999,0.469,2.66527058823529,4.094117647058823,0.650999999999999,3.2470588235294118,8.188235294117646,11.435294117647057,1.976470588235294,0.988235294117647,0.5647058823529412,2.2588235294117647,4.517647058823529,14.682352941176472
10682,SF,5.478260869565218,12.130434782608697,0.8804347826086957,0.4003043478260869,1.1739130434782608,0.341,5.0619130434782615,10.956521739130435,0.462,0.467,2.3681739130434782,3.3260869565217392,0.712,3.130434782608696,5.086956521739132,8.217391304347828,2.9347826086956523,1.565217391304348,1.956521739130435,1.956521739130435,2.543478260869566,13.695652173913045
3120,SG,7.448275862068965,16.448275862068964,0.6982758620689655,1.7379310344827585,4.9655172413793105,0.35,5.67248275862069,11.482758620689657,0.494,0.503,3.606206896551724,4.344827586206897,0.83,0.7758620689655172,2.793103448275862,3.5689655172413794,4.810344827586207,0.9310344827586207,0.46551724137931033,2.4827586206896552,3.258620689655173,20.17241379310345
4091,PG,5.220543806646525,11.093655589123866,0.5177039274924471,0.8555166163141993,2.5015105740181265,0.342,4.416362537764351,8.592145015105741,0.514,0.514,2.3053051359516616,3.0453172205438066,0.757,0.3262839879154078,2.283987915407855,2.6102719033232624,5.329305135951661,1.7401812688821752,0.6525679758308156,2.175226586102719,2.392749244712991,13.703927492447129
699,PG,4.375690607734806,10.342541436464089,0.8313812154696132,0.7810607734806628,2.187845303867403,0.357,3.5391381215469604,8.154696132596683,0.434,0.455,0.49723756906077343,0.9944751381215469,0.5,0.9944751381215469,3.7790055248618777,4.773480662983425,8.751381215469612,1.591160220994475,0.19889502762430938,1.9889502762430937,2.3867403314917124,9.74585635359116
11355,PF,6.521739130434782,13.565217391304348,1.2495652173913043,0.04356521739130409,0.2608695652173913,0.166999999999999,6.492521739130434,13.304347826086955,0.488,0.481,3.84,5.217391304347826,0.736,4.695652173913043,6.521739130434782,11.217391304347824,0.7826086956521738,1.5652173913043477,2.3478260869565215,3.391304347826087,6.521739130434782,16.956521739130434
9377,SG,5.048780487804878,10.536585365853659,1.0536585365853661,0.32926829268292684,1.0975609756097562,0.3,4.7383902439024395,9.439024390243903,0.502,0.496,1.6516097560975609,1.975609756097561,0.836,1.5365853658536586,2.414634146341464,3.951219512195122,4.609756097560976,1.3170731707317074,0.6585365853658537,2.414634146341464,3.951219512195122,12.073170731707318
1844,SF,4.285714285714286,10.071428571428571,0.9064285714285714,0.9107142857142856,3.6428571428571423,0.25,3.3557142857142854,6.428571428571428,0.522,0.467999999999999,1.2400714285714285,1.9285714285714284,0.643,1.0714285714285714,4.714285714285714,6.0,1.2857142857142856,1.2857142857142856,1.0714285714285714,1.0714285714285714,2.142857142857143,10.714285714285714
