FG,FGA,FG_per,3P,3PA,3P_per,2P,2PA,2P_per,eFG_per,FT,FTA,FT_per,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0.39616346955796494,0.4096816212777558,0.9674999999999998,0.15691612741562455,0.21855807004924468,0.331,0.3437010750443586,0.3136930917735196,0.534,0.523,0.2294719413516537,0.25343546809861206,0.746,0.27045454545454545,0.29829545454545453,0.39772727272727276,0.13189655172413792,0.14659090909090908,0.27346837944664026,0.26136363636363635,0.4443181818181817,0.3822714681440442
0.25262598058768776,0.3487726313451071,0.4617391304347826,0.19328529946670425,0.2625102543068088,0.341,0.16554167105756984,0.2136015985668022,0.363,0.427,0.06539241503898535,0.04944021431443176,0.889,0.08623188405797101,0.13586956521739132,0.15700483091787437,0.224287856071964,0.3115942028985508,0.038752362948960305,0.3166666666666666,0.2956521739130434,0.24376731301939053
0.5844304382741586,0.6448425237564488,0.4526259946949602,0.26469277373828454,0.33475349969567864,0.368,0.5010450705054609,0.4824112919159097,0.522,0.531,0.22020549879353385,0.259124763543294,0.701,0.18037135278514588,0.22380636604774537,0.28735632183908044,0.3899753041251258,0.43342175066312993,0.07092607542382655,0.31724137931034485,0.23448275862068962,0.5461986671271225
0.4771724716516467,0.5217926374590967,0.4991150442477876,0.0,0.11595664732639425,0.0,0.5432675765965072,0.5843898573692553,0.472,0.47,0.3257871116867057,0.3333142670098049,0.816,0.27079646017699116,0.25442477876106195,0.35889872173058013,0.12173736140779169,0.17758112094395284,0.09465178914967295,0.2985250737463127,0.24070796460176988,0.4510577795209962
0.026817219477769935,0.1839386871042985,0.31499999999999995,0.0,0.017674048410506106,0.0,0.0423588827722008,0.1962887053517006,0.1,0.091,0.2236777630016345,0.29726082207092774,0.625,0.032692307692307694,0.25240384615384615,0.2564102564102564,0.14880636604774533,0.3307692307692308,0.0,0.44230769230769224,0.32692307692307687,0.09801832516513956
0.34862385321100914,0.29570698656003547,1.07625,0.013024068433411438,0.031283937007421145,0.16514884302689162,0.40450968094002915,0.34628503862916005,0.574,0.574,0.2065074445399451,0.30789491531421026,0.557999999999999,0.37187500000000007,0.36132812500000006,0.5034722222222222,0.05373563218390805,0.13437500000000002,0.3899456521739131,0.2635416666666667,0.44270833333333326,0.3238688827331486
0.5767065775151609,0.5060911899423355,0.7126779661016949,0.0,0.031283937007421145,0.0,0.6551985833544143,0.5678536893282119,0.585,0.584,0.26269620848160213,0.35522564219024383,0.619,0.3803389830508474,0.4004237288135593,0.5423728813559321,0.061203974284044414,0.20406779661016952,0.41694915254237286,0.29627118644067796,0.4494915254237288,0.501056387623832
0.36231602871476476,0.40585061776990744,0.4796374622356495,0.013024068433411438,0.031283937007421145,0.16514884302689162,0.40666063130778823,0.46228412676373287,0.441,0.441,0.318112757555475,0.3506347603634956,0.759,0.451963746223565,0.37386706948640486,0.5538771399798589,0.08571726221481404,0.15589123867069485,0.09693944568501246,0.22235649546827793,0.34924471299093646,0.36032839293335894
0.420752926289149,0.509002746211033,0.6563793103448275,0.00642850996001608,0.004564820450395617,0.286,0.4715649574115863,0.5636834663096344,0.424,0.424,0.2935594642159734,0.4175360835811571,0.592,0.6301724137931034,0.46875,0.7183908045977011,0.0667063020214031,0.14827586206896554,0.16135682158920542,0.2577586206896552,0.43965517241379304,0.39545324290763206
0.45255322831919675,0.48009154181310626,0.6520754716981132,0.0,0.11595664732639425,0.0,0.5093789237973976,0.5341364411087524,0.482,0.48,0.4085259871465819,0.48613301904595746,0.711,0.30792452830188677,0.2830188679245283,0.39622641509433953,0.0681327260897853,0.259622641509434,0.34306808859721083,0.31245283018867925,0.3335849056603773,0.4539173156326765
0.26363594869688245,0.3193761283552247,0.6931343283582089,0.17953218227408788,0.2397931220343807,0.346,0.18191138113912297,0.20415947205336232,0.415,0.457999999999999,0.13165873438720685,0.1467257973202491,0.711,0.20298507462686563,0.24253731343283583,0.3067993366500829,0.20531823640418595,0.29950248756218906,0.18624269954574948,0.2288557213930348,0.45671641791044765,0.26372293656371876
0.4634999079940064,0.5324910798597219,0.4610888252148997,0.22831276842786188,0.277132996283617,0.382,0.38544329268359545,0.40323496156099164,0.475,0.505,0.23239461185996962,0.23883932795883528,0.799,0.1656160458452722,0.3223495702005731,0.37249283667621774,0.16259262918683928,0.2217765042979943,0.07661641958390432,0.2636103151862464,0.34097421203438394,0.4527379374389828
0.5033788319534571,0.5530124104973139,0.8200975609756098,0.012718866712636287,0.01802176268871636,0.25,0.5602282521103051,0.6008899926558695,0.474,0.471,0.3230463165989683,0.3881434140818102,0.699,0.28195121951219515,0.4390243902439024,0.5284552845528455,0.16356602186711525,0.25170731707317073,0.052173913043478265,0.2692682926829268,0.39804878048780473,0.4674278764948314
0.2589777195281782,0.2802875232065502,1.1725714285714286,0.013024068433411438,0.031283937007421145,0.16514884302689162,0.30747362090645675,0.33004584559655875,0.456,0.456,0.1428377145468308,0.1959837435634756,0.591,0.1942857142857143,0.2678571428571429,0.3333333333333333,0.0,0.12285714285714289,0.2673913043478261,0.2628571428571429,0.41285714285714276,0.24028492283339928
0.446575570276338,0.5503341786373322,0.4578851963746223,0.09534615816132526,0.12082753345236494,0.356,0.45070436286561094,0.5282221190169538,0.431,0.444,0.14241932382990707,0.14570625250503286,0.774,0.11299093655589125,0.18693353474320243,0.2265861027190332,0.18701948119595788,0.10392749244712993,0.08078287140417707,0.16676737160120844,0.12326283987915404,0.39112569147467163
0.6406085369927786,0.8183640000485364,0.4225210084033613,0.4436907179901795,0.5545809315813968,0.375,0.4561334675469882,0.5111018258333445,0.45,0.497,0.5241695342090793,0.49751142200605475,0.892,0.05714285714285713,0.17857142857142855,0.18674136321195142,0.49129720853858777,0.21680672268907564,0.059919620021921804,0.4123249299719887,0.2095238095238095,0.7167143865856591
0.33246248253235305,0.4137605345679475,0.9345695364238411,0.08143275470491708,0.09210255831482549,0.392999999999999,0.3185836820313444,0.4039039787575698,0.392,0.42,0.07473126581046302,0.08298266947780976,0.667,0.11258278145695365,0.11175496688741722,0.1434878587196468,0.44411966202329306,0.28476821192052987,0.03541606680103657,0.304635761589404,0.3377483443708609,0.27678817119480464
0.12450851900393184,0.251820821630885,0.7746428571428572,0.14582634931277239,0.39105295191722456,0.174,0.07023794337227172,0.04523538317862803,0.5,0.31,0.2136825623920758,0.2749798647992883,0.643,0.03035714285714286,0.1171875,0.11904761904761905,0.046059113300492616,0.1535714285714286,0.0,0.16428571428571428,0.5160714285714285,0.19113573407202217
0.485323229528087,0.5785604334518036,0.36167053364269136,0.2096541396347801,0.2691161123687217,0.361,0.419798009575341,0.4572002051764775,0.46,0.482,0.34027901347140466,0.3685166487219713,0.774,0.07888631090487239,0.16966357308584687,0.18948182521268367,0.28127050164013123,0.4389791183294664,0.11167154241904569,0.29883990719257536,0.14988399071925748,0.49668682635885103
0.47221008688898597,0.4531963772217021,0.9980952380952383,0.0,0.0069881201956673656,0.0,0.5284390690692515,0.5032639046109728,0.529,0.524,0.2287981440005637,0.2193900017074201,0.852,0.21587301587301586,0.23809523809523808,0.31746031746031744,0.1364714468162744,0.22751322751322756,0.08488612836438923,0.292063492063492,0.5037037037037037,0.4099136730715678
0.3926249220628841,0.45716799901650895,0.7566990291262135,0.0,0.11595664732639425,0.0,0.43854662460661586,0.5081797270475282,0.435,0.433,0.37888493963107156,0.45777024241613634,0.699,0.3135922330097087,0.41868932038834955,0.517799352750809,0.07512554402410443,0.2922330097087379,0.20768256648374844,0.2679611650485436,0.3796116504854368,0.40082833552967745
0.29018401654557985,0.3441319174918572,0.8427745664739885,0.0,0.008197326897434905,0.0,0.32812568745620246,0.3972843362677831,0.41,0.405,0.21056768372755616,0.22399007556229933,0.769,0.17687861271676297,0.2709537572254335,0.32755298651252407,0.1043651584612318,0.3479768786127168,0.3709474742397587,0.31907514450867047,0.4520231213872832,0.2710518309768946
0.5817526875668373,0.5890551820149929,0.5676073619631902,0.003199224142442256,0.001493601783360529,0.2,0.6561654524295308,0.6500782670413114,0.515,0.514,0.2668193027829264,0.28386490911006473,0.779,0.2190184049079755,0.3738496932515337,0.4396728016359917,0.16615189337846417,0.2110429447852761,0.049213123499599894,0.2822085889570552,0.31288343558282206,0.5065683258841323
0.35881753312945974,0.33955153350442624,1.063157894736842,0.2587240627362717,0.2973807006865917,0.403999999999999,0.24290005960600358,0.18628186949147832,0.6,0.603,0.21908538859179255,0.26127488470184707,0.692,0.019883040935672513,0.24122807017543862,0.22417153996101358,0.09050211736237143,0.10058479532163743,0.03127383676582761,0.16140350877192977,0.21871345029239764,0.36960360272796483
0.32180663373323926,0.4414528490503164,1.008,0.2294082421470956,0.3550728030338498,0.301,0.22312238936808398,0.25440387663050107,0.419,0.434,0.12462186231293977,0.14412987936766009,0.684,0.07846153846153846,0.23076923076923078,0.24358974358974353,0.25793103448275867,0.46307692307692316,0.041137123745819404,0.2830769230769231,0.34,0.3136586405284466
0.4590931400309585,0.5422280364706962,0.6503703703703704,0.10719178223927328,0.1464499597995236,0.332999999999999,0.45866128539183015,0.5022769071237112,0.46,0.466,0.3146780107275359,0.3130150342831981,0.837,0.11193415637860082,0.14660493827160492,0.18518518518518517,0.2653611465872002,0.3893004115226338,0.06602254428341384,0.3218106995884773,0.3218106995884773,0.45306248076331174
0.6706664155613548,0.6586191699541012,0.5605865102639296,0.019650835564669872,0.030146556170941145,0.257,0.7424640838218113,0.7038733147124845,0.54,0.535,0.5533879689173107,0.5561381027461054,0.845,0.059824046920821106,0.2694281524926686,0.26881720430107525,0.42358175750834254,0.25219941348973607,0.04704832334565854,0.3237536656891495,0.2592375366568915,0.6606607582391694
0.39006864694938087,0.46263366756535695,1.0799999999999998,0.060513789510749025,0.11595664732639425,0.234961879432624,0.4436790406939661,0.5220858776722487,0.429,0.429,0.08281622960721674,0.1296932921767796,0.5,0.23776223776223776,0.26223776223776224,0.34965034965034963,0.054111405835543754,0.1804195804195804,0.11219215567041652,0.09650349650349649,0.47552447552447547,0.3065300350618909
0.369752571587434,0.47610392495430814,0.5318181818181819,0.27246992215145077,0.34960069348383405,0.363,0.24922976415513728,0.29461487897997407,0.41,0.467,0.1453296661632262,0.17523728748134296,0.667,0.05151515151515152,0.1278409090909091,0.1452020202020202,0.49827586206896557,0.19545454545454546,0.020256916996047435,0.3484848484848485,0.27045454545454545,0.36296482833878957
0.4921748515920129,0.6524012692936776,0.46823529411764586,0.29723991507430997,0.4542145525282541,0.306,0.3808898082627467,0.4092088499425127,0.462999999999999,0.461,0.1879465228876213,0.20699845327827296,0.739,0.03333333333333333,0.1409313725490196,0.14161220043572986,0.32030651340996164,0.22483660130718958,0.052429667519181586,0.34575163398692804,0.2222222222222222,0.47638187315554104
0.3253822629969419,0.28408308341663885,1.1,0.014485375978280216,0.007641847568810442,0.5,0.365362172990697,0.32471605916534596,0.55,0.552999999999999,0.20121346635767884,0.3785525570862427,0.446,0.2833333333333333,0.23958333333333331,0.35185185185185175,0.08597701149425287,0.19111111111111115,0.20797101449275363,0.35777777777777775,0.45333333333333325,0.30581717451523543
0.5745112187746968,0.7029167555883369,0.5743820224719102,0.22858899835926955,0.34560420898101346,0.308,0.5094171257735458,0.5424887373350665,0.475,0.471,0.3178335350588619,0.3166969175867399,0.836,0.07640449438202247,0.14747191011235958,0.17478152309612982,0.5119979336174609,0.19325842696629217,0.020029311187103077,0.3790262172284644,0.2419475655430711,0.5574195690290183
0.5299951413301323,0.6836101361851344,0.4530841121495316,0.3537734945932802,0.4634975531045518,0.357,0.3812555827248718,0.4357698801783255,0.437,0.476,0.20212209344791143,0.21501500018518746,0.767,0.09532710280373831,0.2862149532710281,0.3011422637590861,0.10445805134815771,0.16074766355140185,0.09995936611133684,0.18629283489096576,0.26479750778816197,0.5144587982499287
0.5041324524567363,0.5661164451499645,0.4827988338192421,0.003968063926878159,0.015526600171413663,0.087,0.567939996511425,0.6163859023346718,0.469,0.461,0.2885460927859941,0.32065789408530243,0.75,0.4064139941690963,0.3935860058309038,0.5442176870748299,0.10527797325826883,0.20058309037900882,0.062365318798326796,0.26822157434402333,0.23790087463556844,0.45768556730171295
0.33327563325832316,0.32970142028128985,1.1366037735849055,0.006559415537334437,0.009455015943377085,0.2,0.38128018189972557,0.37152767395269554,0.507,0.503,0.3014626834358743,0.3191978194532966,0.787,0.27798742138364785,0.2358490566037736,0.3459119496855345,0.09733246584255043,0.16226415094339625,0.13453650533223954,0.26037735849056604,0.4918238993710691,0.3462081220927194
0.4434378718667229,0.5523291399380121,0.622092050209205,0.2804174842938436,0.3661278862780351,0.357,0.33104441672480145,0.3636636407641454,0.449,0.482,0.2554006979585525,0.2568008410839339,0.82,0.05690376569037657,0.1412133891213389,0.15341701534170155,0.15108930890203434,0.21589958158995817,0.04475168273603784,0.15397489539748954,0.199163179916318,0.45211465130564793
0.3774574049803407,0.38216834989840476,0.6577443609022555,0.013024068433411438,0.031283937007421145,0.16514884302689162,0.425437877126801,0.43734286190913113,0.486,0.486,0.17624156514795086,0.17380939374289656,0.815,0.24285714285714283,0.4158834586466165,0.48872180451127817,0.10666320974850921,0.1293233082706767,0.2010460934946061,0.19022556390977444,0.4601503759398495,0.32957740611917596
0.4338430173292559,0.47596973848223423,0.6160000000000001,0.3658233418728065,0.42406618426094994,0.402999999999999,0.2737594080877663,0.25009904912836767,0.522,0.564,0.19128813842075296,0.18193998867710887,0.848,0.07555555555555556,0.14583333333333334,0.16666666666666666,0.31524904214559385,0.2866666666666667,0.019806763285024155,0.23851851851851852,0.277037037037037,0.44551143941725657
0.18772053634438954,0.27590803065644776,1.0696153846153846,0.01880313227949835,0.06519499976590663,0.125,0.19545598764886937,0.27700422101670114,0.34,0.318,0.032534947345692296,0.0420425842321483,0.5,0.06538461538461539,0.10817307692307691,0.1442307692307692,0.04960212201591512,0.1653846153846154,0.05142140468227425,0.13269230769230766,0.4576923076923076,0.14702748774770935
